eval_prompt,ground_truth,model_output
"import sys
for _ in range(int(input())):
    s = sys.stdin.readline()
    s = s.strip()
    n = len(s)
    ans = 1
    for i in range(n):
        {{completion}}
    print(ans)

","k = int(s[i])+1
        ans*=(k*(k+1))//2","a, b, c = map(int, s.split())
        if a + b + c == n:
            ans += 1"
"import sys
input=sys.stdin.readline

Counter = [0] * 100
for i in range(10):
    for j in range(10):
        for k in range(10):
            {{completion}}

t = int(input())
for _ in range(t):
    s = str(int(input()))
    res = 1
    for i in s: res *= Counter[int(i)]
    print(res)
        
",Counter[i + j + k] += 1,Counter[i*10+j*10+k] += 1 
"from collections import defaultdict as dt
import sys
input = sys.stdin.readline
print = sys.stdout.write
dc = dt(int)
for i in range(10) :
    dc[str(i)] = ((i+1)*(i+2))//2
for _ in range(int(input())) :
    s = input().strip()
    ans = 1
    for elem in s :
        {{completion}} 
    print(str(ans)+'\n')",ans *= dc[elem],"a,b,c = elem.split('-')
        a,b,c = int(a),int(b),int(c)
        ans = ans*dc[str(a+b+c)]
        ans = ans*dc[str(a+b)]
        ans = ans*dc[str(b+c)]
        ans = ans*dc[str(b)]
        ans = ans*dc[str(c)]
        ans = ans*dc[str(c)]
        ans = ans*dc[str(c)]
        ans = ans*dc[str(c)]
        ans = ans*dc[str(c)]
        "
for s in[*open(0)][1:]:{{completion}},"x,y,k=map(int,s.split());print(max(x,y,2*y-x-k))","
    x,y,k=map(int,s.split())
    if x==y:
        if k==0:
            print 0
        else:
            print k
    else:
        if k==0:
            print 0
        else:
            print min(k+x-y,k+x-y+1,k+x-y+2)

<|/ file ext=.py |>"
"for _ in range(int(input())):
    a, b, c = map(int, input().split())
    if b < a:
        print(a)
    else:
        if b - a > c:
            print((b - a - c) * 2 + a + c)
        else:
            {{completion}}
",print(b),"k = b - a - c
            if k > c:
                print((k - c) * 2 + a + c)
            else:
                print((k - c) * 2)
<|/ file dstars=0 filename=Monocarp.py |>"
"t=int(input())
for j in range(t):
    s=0
    x,z,k=map(int,input().split())
    if x<z:
        s+=x
        if k>=z-x:
            s+=z-x
        else:
            {{completion}}
    else:
        s+=x
    print(s)","s+=k
            s+=(z-s)*2","s-=k
    else:
        s+=z
        if k>=x-z:
            s+=x-z
        else:
            s-=k
    if x==z:
        s+=x
        if k>=x-z:
            s+=x-z
        else:
            s-=k"
"import sys
input = sys.stdin.readline
def solve():
    n = int(input())
    ls = list(map(int, input().split()))
    ind = ls.index(0)+1
    ls = ls[ind :] + ls[:ind]
    stack = []
    ans = n 
    res = -1
    for i in ls : 
        cnt  = 1
        while stack and  stack[-1][1] > i :
            {{completion}}
        stack.append((cnt , i ))
        ans += (i * cnt ) 
        res = max(ans , res )
    print(res)
for _ in range(int(input())):
    solve()","x,y = stack.pop()
            cnt += x 
            ans -= (y * x)","cnt , i = stack.pop()
        stack.append((cnt , i ))
        ans += (i * cnt ) 
        res = max(ans , res )
    print(res)
for _ in range(int(input())):
    solve()
<|/ file ext=.py |>"
"# author: ankan2526

import sys,math,heapq,bisect,random,itertools
input = sys.stdin.readline
sys.setrecursionlimit(10**5)

ints = lambda : list(map(int,input().split()))
def gprint(ans=''):global t;print(f""Case #{t+1}:"",ans)
p = 10**9+7
inf = 10**20+7
ALPHA = ""ABCDEFGHIJKLMNOPQRSTUVWXYZ""
alpha = ""abcdefghijklmnopqrstuvwxyz""

""""""
""""""

for t in range(int(input())):
    n = int(input())
    a = ints()
    ind = a.index(0)
    a = a[ind:] + a[:ind]
    ind = [0]*n
    b = [0]
    ans = n
    c = n
    for i in range(1, n):
        ind[a[i]] = i
        while a[i] < b[-1]:
            {{completion}}
        c += a[i]*(i-ind[b[-1]])
        ans = max(ans, c)
        b.append(a[i])
    print(ans)","c -= b[-1] * (ind[b[-1]] - ind[b[-2]])
            b.pop()","ind[a[i]] = i
            i += 1
        ind[a[i]] = i
        b.append(a[i])
    while b[-1] < n:
        ind[b[-1]] = n
        n -= 1
    for i in range(n):
        c = n
        for j in range(n):
            if j == b[-1]:
                continue
            if j == b[-2]:
                c += a[i]*(n-ind[j])
            else:
                c += a[i]*(n-ind[j])*(n-ind[j+1])
        ans = max(ans, c)
        b.append(a[i])
    print(ans)
""""""
""""""

for t in range(int(input())):
    n = int(input())"
"import sys

def inp():
    return sys.stdin.readline()

def LII():
    return [int(x) for x in inp().split()]
    
def II():
    return int(inp())

for _ in range(int(inp())):
    n = II()
    p = LII()
    assert len(p) == n
    j = p.index(0)
    p = p[j + 1 : ] + p[ : j]
    as_ = [n]
    is_ = [0]
    max_cost = cost = n 
    i = 0
    for x in p:
        i += 1
        delta_cost = 0
        removed_i = i
        while len(as_) != 0 and as_[-1] > x:
            {{completion}}
        as_.append(x)
        is_.append(removed_i)
        as_.append(n)
        is_.append(i)
        cost -= delta_cost
        cost += x * (i - removed_i) + n
        max_cost = max(max_cost, cost)
    print(max_cost)","removed_a = as_.pop()
            removed_i_new = is_.pop()
            delta_cost += (removed_i - removed_i_new) * removed_a
            removed_i = removed_i_new","delta_cost += is_[-1]
            removed_i -= 1
            as_.pop()
            is_.pop()
        removed_i -= 1"
"import sys
input = sys.stdin.readline 

for _ in range(int(input())):
    n = int(input()) 
    a = list(map(int, input().split())) 
    ans = 0 
    for i in range(1, n + 1):
        if(n % i == 0):
            mx, mn = -10 ** 18, 10 ** 18 
            for j in range(0, n, i):
                s = 0 
                for k in range(j, j + i):
                    {{completion}} 
                mx = max(mx, s) 
                mn = min(mn, s) 
            ans = max(ans, mx - mn)
    print(ans)
                ",s += a[k],"s += a[k] 
                s = abs(s) 
                if(s > mn):
                    mn = s 
                if(s < mx):
                    mx = s 
            if(mx - mn < 0):
                ans = max(ans, mx - mn) 
            else:
                ans = max(ans, mx - mn) 
        else:
            mx, mn = -10 ** 18, 10 ** 18 
            for j in range(0, n, i):
                s = 0 
                for k in range(j, j + i):
                    s += a[k] 
                s = abs(s) 
                if(s > mn):
                    mn = s 
                if(s < mx):
                    mx = s 
            if(mx - mn < 0):
                an"
"from sys import stdin, stdout

for _ in range(int(stdin.readline())):
    n = int(stdin.readline())
    a = list(map(int, stdin.readline().split()))
    
    pre = [0] * n
    pre[0] = a[0]
    for i in range(1, n): pre[i] = pre[i - 1] + a[i]
    res = 0

    for k in range(1, n):
        if n % k: {{completion}}
        mx, mn = pre[k - 1], pre[k - 1]
        for i in range(2 * k - 1, n, k):
            tmp = pre[i] - pre[i - k]
            mx = max(tmp, mx)
            mn = min(tmp, mn)
        res = max(res, mx - mn)
    stdout.write(str(res) + '\n')
        ",continue,continue
"from sys import stdin
def input(): return stdin.readline()[:-1]

def solve():
    N = int(input())
    Arr = list(map(int, input().split()))
    prefix = [0] * (N + 1)
    for i in range(N):
        prefix[i + 1] = prefix[i] + Arr[i]

    ans = 0

    for div in range(1, N+1):
        if N % div != 0:
            {{completion}}
        a = []
        for i in range(N // div):
            a.append(prefix[(i + 1) * div] - prefix[i * div])
        ans = max(ans, max(a) - min(a))
    print(ans)

for _ in range(int(input())):
    solve()",continue,"ans = max(ans, 0)
            break
    
    for div in range(1, N+1):"
"n = int(input())

a = [int(i) for i in input().split()]
s=0
for i in range(n):
    {{completion}}
print(min(s-max(a),s//3))

",s+=a[i],"s += a[i]
print(s)"
"n = int(input())
l = list(map(int,input().split("" "")))
sum_l = sum(l)
max_l = max(l)
 
if max_l > 2*(sum_l-max_l):
    print(sum_l-max_l)
else:
    {{completion}}",print(sum_l//3),"count = 0
    for i in range(sum_l-max_l):
        if l[i] > max_l:
            count += 1
    print(count)
<|/ file ext=.py |>"
"MOD = 998244353

def modmul(x, y, c = 0):
    return (x * y + c) % MOD

mod_mul = modmul

def inv(x):
    return pow(x, MOD - 2, MOD)

MAX = 10 ** 6

fact = [1]
for i in range(1, MAX):
    fact.append(modmul(i, fact[i-1]))

invfact = [1] * (MAX)
invfact[MAX - 1] = inv(fact[MAX - 1])
for i in range(MAX - 2, -1, -1):
    invfact[i] = modmul(i + 1, invfact[i+1])

def comb(x, y):
    if 0 <= y <= x:
        return modmul(fact[x], modmul(invfact[y], invfact[x - y]))
    return 0

def perm(x, y):
    if 0 <= y <= x:
        return modmul(fact[x], invfact[x - y])
    return 0

def invcomb(x, y):
    return modmul(invfact[x], modmul(fact[y], fact[x - y]))

def invs(x):
    return modmul(fact[x - 1], invfact[x])


t = int(input())
for _ in range(t):
    n = int(input())
    a = list(map(int, input().split()))

    if a[-1] not in [-1, n]:
        print(0)
        continue

    a[-1] = n

    out = 1

    li = 0
    lv = 0
    for i in range(n):
        if a[i] == -1:
            {{completion}}

        skip = i + 1 - li
        need = a[i] - lv

        poss = 0

        for l in range(0, skip + 1):
            r = need - l

            cl = perm(skip, l) * comb(li - lv, l)
            cr = perm(i + 1 - lv - l, r) * comb(skip, r)

            poss = modmul(cl, cr, poss)

        out = modmul(out, poss)

        li = i + 1
        lv = a[i]
    print(out)

        

         
",continue,"li = i
            lv = a[i]
            continue"
"# pypy3
from collections import *
from itertools import *
from functools import *
from bisect import *
from heapq import *
import math
import sys
import struct
IN = lambda: sys.stdin.readline().rstrip(""\r\n"")
PN = lambda x: sys.stdout.write(x)
I = lambda: int(IN())
S = lambda: IN().split()
M = lambda: map(int, IN().split())
L = lambda: list(map(int, IN().split()))
G = lambda: map(lambda x: int(x) - 1, IN().split())
    
mod = 998244353 

def qpow(a, b, p = mod):
    res = 1
    while b:
        if b & 1:
            {{completion}}
        a = a * a % p
        b >>= 1
    return res
    
class Comb:
    def __init__(self, n, p = mod):
        self.__fac = [0 for _ in range(n + 1)]
        self.__ifac = [0 for _ in range(n + 1)]
        self.__fac[0] = 1
        self.__mod = p
        for i in range(1, n + 1):
            self.__fac[i] = i * self.__fac[i - 1] % self.__mod
        self.__ifac[n] = qpow(self.__fac[n], mod - 2)
        for i in range(n - 1, -1, -1):
            self.__ifac[i] = (i + 1) * self.__ifac[i + 1] % self.__mod
    
    def binom(self, a, b):
        if a < b or b < 0:
            return 0
        return self.__fac[a] * self.__ifac[b] * self.__ifac[a - b] % self.__mod
    
    def fac(self, n):
        if n < 0:
            return 0
        return self.__fac[n]
        
    def ifac(self, n):
        if n < 0:
            return 0
        return self.__ifac[n]



def calc(i, j, k):
    return comb.binom(i, k) * comb.binom(j, k) * comb.fac(k) % mod
    
for _ in range(I()):
    n = I()
    a = [0] + L()
    comb = Comb(n)
    if a[n] != n and a[n] != -1:
        print(0)
        continue
    a[n] = n
    ans = 1
    j = 0
    for i in range(1, n + 1):
        if a[i] == -1:
            continue
        cnt = a[i] - a[j]
        if cnt < 0:
            ans = 0
            break
        tmp = 0
        for k in range(cnt + 1):
            tmp += calc(i - j, j - a[j], k) * calc(i - j, i - a[j] - k, cnt - k) % mod
        ans = ans * tmp % mod
        j = i
    print(ans)",res = res * a % p,res  = (res * a) % p
"import sys
input=sys.stdin.buffer.readline
def rl(): return list(map(int,input().split()))
def ri(): return int(input())
def rs(): return input().decode(""utf-8"")[:-2]
def rm(): return map(int,input().split())

mod=998244353
def main():
    n=ri()
    a=rl()
    if a[-1]!=n and a[-1]!=-1: return 0
    lsti=-1
    lstp=0
    res=1
    for i in range(n):
        if a[i]==-1: continue
        if not 0<=a[i]-lstp<=2*(i-lsti): return 0
        todo=a[i]-lstp
        rem1=lsti+1-lstp
        rem2=i-lsti
        lg=i-lsti
        al=i+1-lstp
        cnt=0
        cnt1=[1]*(todo+1)
        cnt2=[1]*(todo+1)
        for j in range(1,todo+1):
            if lg-j+1>0 and rem1-j+1>0:
                cnt1[j]=cnt1[j-1]*(lg-j+1)*pow(j,-1,mod)*(rem1-j+1)
                cnt1[j]%=mod
            else:
                {{completion}}
            if al-todo+j>0 and rem2-j+1>0:
                cnt2[j]=cnt2[j-1]*(al-todo+j)*pow(j,-1,mod)*(rem2-j+1)
                cnt2[j]%=mod
            else:
                cnt2[j]=0
        for j in range(todo+1):
            cnt+=cnt1[j]*cnt2[todo-j]
            cnt%=mod
        res*=cnt
        res%=mod
        lsti=i
        lstp=a[i]
    rem1=lsti+1-lstp
    lg=n-1-lsti
    al=n-lstp
    for i in range(rem1):
        res*=(lg-i)
        res%=mod
    for i in range(1,al-rem1+1):
        res*=i
        res%=mod
    return res

t=ri()
for i in range(t):
    print(main())",cnt1[j]=0,"cnt1[j]=0
        for j in range(todo+1):"
"import collections
import sys
import math
import heapq

input = sys.stdin.readline


def inp():
    return (int(input()))
def inlt():
    return (list(map(int, input().split())))
def insr():
    s = input()
    return (list(s[:len(s) - 1]))
def invr():
    return (map(int, input().split()))


def solution():
    n = inp()
    s = list(map(int, input()[:-1]))
    a = [int(x) - 1 for x in input().split()]

    indeg = [0 for i in range(n)]
    ans = []
    for x in a:
        indeg[x] += 1

    q = collections.deque()
    for i in range(n):
        if not indeg[i]:
            q.append(i)

    while q:
        i = q.popleft()
        if s[i] == 1:
            s[i] = 0
            s[a[i]] ^= 1
            ans.append(i + 1)
        indeg[a[i]] -= 1
        if not indeg[a[i]]:
            q.append(a[i])

    for i in range(n):
        if indeg[i]:
            jj = i
            ans_cur = [[], []]
            value = 0
            while True:
                indeg[jj] = 0
                value ^= s[jj]
                ans_cur[value].append(jj + 1)
                jj = a[jj]
                if jj == i:
                    break

            if value:
                print(-1)
                return
            
            if min(len(ans_cur[0]), len(ans_cur[1])) == 0:
                continue
            if len(ans_cur[0]) < len(ans_cur[1]):
                for x in ans_cur[0]:
                    ans.append(x)
            else:
                for x in ans_cur[1]:
                    {{completion}}

    print(len(ans))
    print(*ans)
    return


if __name__ == '__main__':
    t = inp()
    for i in range(t):
        solution()
",ans.append(x),ans.append(x)
"a = [input() for _ in range(3)]

d = [(1,0), (1,1), (1,-1), (0,1), (0,-1), (-1,0), (-1,1), (-1,-1)]
c = []

for i in range(3):
    for j in range(3):
        b=[]
        for x,y in d:
            if 0<=i+x<3 and 0<=j+y<3:
                {{completion}}
        b.sort()
        c.append(b[0]+a[i][j]+b[1])
print(min(c))",b.append(a[i+x][j+y]),b.append(a[i+x][j+y])
"import sys

def gcd(a, b):
    if b==0: return a
    return gcd(b, a%b)



mod = 998244353

def ok(a, b):
    return abs(a // 3 - b//3) <= 1 and abs(a % 3 - b%3) <= 1

def work(a):
    return puzzle[a//3][a%3]

while True:
    try:
        puzzle = [input() for i in range(3)]
        ans = 'CCC'
        for i in range(9):
            for j in range(9):
                for k in range(9):
                    if i == j or i == k or j == k:
                        {{completion}}
                    if ok(i, j) and ok(j, k):
                        ans = min(ans, work(i)+work(j) + work(k))
        print(ans)

    except EOFError:
        break

",continue,"ans = min(ans, work(i)+work(j) + work(k))
                    elif ok(i, j) and ok(i, k):
                        ans = min(ans, work(i)+work(j) + work(k))
                    elif ok(j, i) and ok(j, k):
                        ans = min(ans, work(i)+work(j) + work(k))
                    elif ok(i, j) and ok(j, i):
                        ans = min(ans, work(i)+work(j) + work(k))
                    elif ok(j, i) and ok(k, i):
                        ans = min(ans, work(i)+work(j) + work(k))
                    elif ok(i, j) and ok(k, j"
"mod=998244353

M = 2*(10 ** 5) + 10
fac = [1] * M
ninv = [1] * M
finv = [1] * M
for i in range(2, M):
    fac[i] = fac[i - 1] * i % mod
    ninv[i] = (-(mod // i) * ninv[mod % i]) % mod
    finv[i] = finv[i - 1] * ninv[i] % mod
def binom(n, k):
    if n < 0 or k < 0:
        {{completion}}
    if k > n:
        return 0
    return (fac[n] * finv[k] % mod) * finv[n - k] % mod
def solve():
    n,k=map(int,input().split())
    a,b=divmod(n,2*k)
    if a==0:
        print(0,binom(k-1,n-k-1)%mod)
        return
    ans1=k*a*(a-1)+b*a
    ans2=0
    for i in range(b//2+1):
        x=b-2*i
        ans2+=binom(k-1,i)*binom(k+1-i,x)
        ans2%=mod

    print(ans1,ans2)



for _ in range(int(input())):
    solve()




",return 0,exit(-1)
"M=998244353
factorial=[1,1]
inv=[]
for i in range (2,10**6+1):
    factorial.append((factorial[-1]*i)%M)
inv.append(pow(factorial[-1],M-2,M))
for i in range (10**6,0,-1):
    inv.append((inv[-1]*i)%M)
inv.reverse()
def c(k,n):
    return (factorial[n]*inv[n-k]*inv[k])%M
def f(k,n):
    if n>2*k:
        return 0
    else:
        if n>k:
            n=2*k-n
        res=0
        for i in range (k-n,k-(n+1)//2+1):
            res+=c(i,k)*c(2*k-2*i-n,k-i)
        return res
for tc in range (int(input())):
    n,k=map(int,input().split())
    a=2*k*((n//(2*k))*(n//(2*k)-1)//2)+(n%(2*k))*(n//(2*k))
    if n<2*k:
        print(a,c(n-k-1,k-1)%M)
    else:
        n%=2*k
        if n==0:
            print(a,1)
        elif n==1:
            {{completion}}
        else:
            print(a,(f(k-1,n)+2*f(k-1,n-1)+f(k-1,n-2))%M)","print(a,k+1)","k=k-1
            print(a,(f(k-1,n)+f(k-1,n-1))%M)"
"MOD = 998244353
N = 100100
fact = [0] * (N + 1)
obr = [0] * (N + 1)

def inv(x):
    return pow(x, MOD - 2, MOD)

def c(n, k):
    return fact[n] * obr[n - k] % MOD * obr[k] % MOD

def solve():
    n, k = map(int, input().split())
    num = n // (2 * k)
    ans = (2 * k) * (num * (num - 1) // 2)
    ans += (n % (2 * k)) * num
    remain = n % (2 * k)

    if num == 0:
        remain = 2 * k - remain
        if remain > k - 1:
            print(ans, 0)
        else:
            {{completion}}
        return
    
    # симметрия относительно k
    if remain > k:
        remain = 2 * k - remain

    cnt = c(k + 1, remain)
    for i in range(1, k):
        if remain < 2 * i:
            break
        cnt += c(k - 1, i) * c(k + 1 - i, remain - 2 * i) % MOD
        cnt %= MOD
    
    print(ans, cnt)

fact[0] = 1
obr[0] = 1
for i in range(1, N + 1):
    fact[i] = fact[i - 1] * i % MOD
    obr[i] = inv(fact[i])
    
q = int(input())
for i in range(q):
    solve()
","print(ans, c(k - 1, remain))","ans += remain
            print(ans, 0)"
"from sys import stdin
input = stdin.readline
ans, n = map(int, input().split())
a2 = []
for idx in range(n):
    _, *arr = map(int, input().split())
    profit = req = prevPositiveProfit = 0
    for i in arr:
        profit += i
        req = min(req, profit)
        if profit - prevPositiveProfit > 0:
            {{completion}}
a2.sort()
for req, profit in a2:
    if ans < req:
        break
    ans += profit
print(ans)

","a2.append((-req, profit - prevPositiveProfit))
            prevPositiveProfit = profit","prevPositiveProfit = profit
    a2.append((req, profit))"
"x, t = map(int,input().split())
l = []
for _ in range(t):
  a = input().split()[1:]
  m = 0
  n = 0
  for i in a:
    if int(i) < 0 and n > 0:
      {{completion}}
    n += int(i)
    m = min(m,n)
  if n > 0:
    l.append((m,n))
l.sort(reverse=True)
for i,j in l:
  if i + x <0:
    break
  x += j 
print(x)","l.append((m,n))
      n = 0",break
"from heapq import *
import sys
input = sys.stdin.readline
x, k = map(int, input().split())
cand = []
for i in range(k):
  a = list(map(int, input().split()))
  psum, mnv, cur = 0, 0, 0
  for i in range(1, len(a)):
    psum += a[i]
    mnv = max(mnv, -psum)
    if psum > cur:
      {{completion}}
cand.sort()
for [v, w] in cand:
  if x >= v:
    x += w
print(x)","cand.append([mnv, psum - cur])
      cur = psum","cur = psum
  cand.append((mnv, cur))"
"from sys import stdin
input = lambda: stdin.buffer.readline().decode().strip()
from collections import deque


for _ in range(int(input())):
    n = int(input())
    a = list(map(int, input().split()))
    b = list(map(int, input().split()))

    def solve(order):
        dq = deque()
        for i in order:
            while dq and dq[-1] <= a[i]: {{completion}}
            while dq and dq[0] > b[i]: dq.popleft()
            dq.append(a[i])
            if dq[0] == b[i]: a[i] = b[i]

    solve(range(n))
    solve(reversed(range(n)))
    print('YES' if a == b else 'NO')",dq.pop(),dq.pop()
"import sys
import collections
import math
import bisect
import heapq
#import itertools
#import functools
input = sys.stdin.readline


def solve():
    n = int(input())
    a = list(map(int, input().split()))
    b = list(map(int, input().split()))
    
    for i in range(n):
        if a[i] > b[i]:
            print('NO')
            return
        if a[i] == b[i]:
            continue
        flag = False
        for j in range(i + 1, n):
            if a[j] > b[i]:
                break
            if a[j] == b[i]:
                for k in range(i + 1, j + 1):
                    if b[k] < b[i]:
                        break
                else:
                    flag = True
                    break
        if not flag:
            for j in range(i - 1, -1, -1):
                if a[j] > b[i]:
                    print('NO')
                    return
                if a[j] == b[i]:
                    for k in range(j + 1, i + 1):
                        if b[k] < b[i]:
                            {{completion}}
                    else:
                        flag = True
                        break
        if not flag:
            print('NO')
            return
    print('YES')


t = int(input())
for _ in range(t):
    solve()","print('NO')
                            return",break
"from sys import stdin
input = lambda: stdin.buffer.readline().decode().strip()
from collections import deque
for _ in range(int(input())):
    n = int(input())
    a = list(map(int, input().split()))
    b = list(map(int, input().split()))
    def solve(order):
        dq = deque()
        for i in order:
            while dq and dq[-1] <= a[i]: {{completion}}
            while dq and dq[0] > b[i]: dq.popleft()
            dq.append(a[i])
            if dq[0] == b[i]: a[i] = b[i]
    solve(range(n))
    solve(reversed(range(n)))
    print('YES' if a == b else 'NO')",dq.pop(),dq.pop()
"import sys
# sys.setrecursionlimit(5*10**5)
input = sys.stdin.readline
from collections import defaultdict, deque, Counter
from heapq import heappop, heappush
from bisect import bisect_left, bisect_right
from math import gcd

mod = 998244353
def sol():
    n = int(input())
    a = list(map(int,input().split()))
    ans = 1
    now = 0
    if a[0] >= 2 or a[-1] != n:
        ans = 0
    if a[0] == 1:
        now = 1
    for i in range(1,n):
        dif = a[i] - now
        if dif == 0:
            ans *= 1
        elif dif == 1:
            {{completion}}
        elif dif == 2:
            ans *= (i-now)**2 
        else:
            ans *= 0
        ans %= mod
        now = a[i]
    print(*[ans])
    return 


T = int(input())
# T = 1
for i in range(T):
    sol()",ans *= 2*(i-now)+1,"ans *= (i-now)
        elif dif == 2:
            ans *= (i-now)**2
        else:
            ans *= 0
        ans %= mod
        now = a[i]
    print(*[ans])
    return 

def sol2():
    n = int(input())
    a = list(map(int,input().split()))
    ans = 1
    now = 0
    if a[0] >= 2 or a[-1] != n:
        ans = 0
    if a[0] == 1:
        now = 1
    for i in range(1,n):
        dif = a[i] - now
        if dif == 0:
            ans *= 1
        elif dif == 1:
"
"import sys
le = sys.__stdin__.read().split(""\n"")[::-1]
af = []
mo = 998244353
for zo in range(int(le.pop())):
    n=int(le.pop())
    l=list(map(int,le.pop().split()))
    if l[-1]!=n or l[0]>1:
        af.append(0)
    else:
        p = 1
        for i in range(1,n):
            d = l[i]-l[i-1]
            if d<0 or d>2 or l[i]>i+1:
                {{completion}}
            if d==2:
                p *= (i-l[i-1])**2
            if d==1:
                p *= (2*(i-l[i-1])+1)
            p %= mo
        af.append(p)
print(""\n"".join(map(str,af)))
",p = 0,"af.append(0)
                break"
"from sys import stdin, stdout

N = 998244353
t = int(stdin.readline())

for _ in range(t):
    n = int(stdin.readline())
    a = [0] + [int(x) for x in stdin.readline().split()]

    survive = True
    answer = 1
    count = 0
    for i in range(n):
        if a[i+1]-a[i] < 0 or a[i+1]-a[i] > 2:
            survive = False
            break

        elif a[i+1]-a[i] == 0:
            pass

        elif a[i+1]-a[i] == 1:
            temp = 2*i+1 - 2*count
            if temp <= 0:
                {{completion}}
            answer = (answer * temp) % N
            count += 1

        else:
            temp = i - count
            if temp <= 0:
                survive = False
                break
            answer = (answer * (temp)**2) % N
            count += 2

    if not survive or a[-1] != n:
        stdout.write('0\n')

    else:
        stdout.write(str(answer)+'\n')
","survive = False
                break","survive = False
                break"
"import sys
input = sys.stdin.readline
rounds = int(input())

for ii in range(rounds):
  out=0
  
  # https://codeforces.com/contest/1903/problem/C
  length=int(input())
  arr=list(map(int,input().split()))
  cur=0
  for l in range(length-1,-1,-1):
    cur+=arr[l]
    if cur>=0:
      {{completion}}
  if cur<0:
    out+=cur
  print(out)",out+=cur,"out+=1
      cur-=arr[l]
  
  cur=0
  for l in range(length-1,-1,-1):
    cur+=arr[l]
    if cur<0:
      out+=cur
      cur+=arr[l]
  "
"from sys import stdin
input = lambda: stdin.buffer.readline().decode().strip()


for _ in range(int(input())):
    n = int(input())
    a = list(map(int, input().split()))[::-1]
    pre = sm = 0

    for i, x in enumerate(a):
        if sm - pre > sm:
            {{completion}}
        sm += x * (n-i)
        pre += x

    print(sm)",sm -= pre,"sm = pre
        if sm - pre > x:
            sm = pre
            pre = x"
"import sys

R = sys.stdin.readline
inf = 10 ** 18
mod = 10 ** 9 + 7


def get_int() -> int:
    return int(R())


def get_str() -> str:
    return R().strip()


def get_int_list() -> list:
    return list(map(int, R().strip().split(' ')))


def init_matrix(n_, m_, value_=0) -> list:
    return [[value_] * m_ for _ in range(n_)]


def solve():
    n = get_int()
    a = get_int_list()

    ans = a[0]
    suf = 0
    for i in range(n - 1, 0, -1):
        suf += a[i]
        if suf > 0:
            {{completion}}

    print(ans + suf)


for _ in range(get_int()):
    solve()
",ans += suf,"ans += suf
            suf = 0
        else:
            ans -= a[i]
            suf -= a[i]"
"def solve():
    b,n=map(int,input().split())
    t=1
    for k in range(1,n+1):
        t*=b
        t%=n
        if t==0:
            print(1,k)
            return
        elif t==1:
            {{completion}}
        elif t==n-1:
            print(3,k)
            return
    print(0)






for _ in range(int(input())):
    solve()
","print(2,k)
            return","k=k-1
            print(2,k)
            return"
"for _ in range(int(input())):
    b, n = map(int, input().split()); p, f = 1, 0
    for i in range(1, n+1):
        p = p * b % n
        if p % n in {0, 1, n-1}: {{completion}}
    if not f: print(0)","f = 1; print({0: 1, 1: 2, n-1: 3}[p % n], i); break",f += 1
"a=int(input())
for i in range(a):
    b,n=map(int,input().split())
    r=1
    for j in range(1,n+1):
        r=r*b%n
        if r==0:
            {{completion}}
        if r==1:
            print(2,j)
            break
        if r==(-1)%n:
            print(3,j)
            break
        
    else:
        print(0)

    
","print(1,j)
            break","k=j
            break
    if k==1:
        print(1)
    elif k==2:
        print(2)
    elif k==3:
        print(3)
    else:
        print(0)
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
"
for s in [*open(0)][1:]:{{completion}},"n,p,l,t=map(int,s.split());print(n+min(-p//(l+2*t),(-p--n//7*t)//l))","
    s=s.strip().split()
    n, p, l, t = int(s[0]), int(s[1]), int(s[2]), int(s[3])
    
    if n<1 or p<1 or l<1 or t<1:
        continue
    
    
    
<|/ file source=github filename=Monocarp.py |>"
"import sys
y=lambda:sys.stdin.readline()

for _ in range(int(y())):
    {{completion}}
","n,P,l,t=map(int,y().split())
    print(n+min(-P//(l+2*t),(-P-(-n//7)*t)//l))","a,b,c,d=map(int,sys.stdin.readline().split())
    if a>b:
        a,b=b,a
    if b>c:
        b,c=c,b
    if c>d:
        c,d=d,c
    if a==b:
        if c==d:
            print 0
        else:
            print 1
    else:
        if c==d:
            print 1
        else:
            print 0
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            "
"for num in [*open(0)][1:]:
    n,p,l,t=map(int,num.split());
    w=-n//7;d=l*n-t*w-p;hi=min(n+w//2,d//l);
    x=w%2*(l+t);d-=hi*l
    if d>=x:{{completion}}
    print(hi+d//(l+2*t))",d-=x;hi+=w%2,"
        hi=hi+d//x
    else:"
"for _ in range(int(input())):
    {{completion}}","n,x = map(int, input().split())
    a = [0] + list(map(int, input().split()))
    dist = [a[i]-a[i-1] for i in range(1,n+1)] + [2*(x-a[-1])]
    print(max(dist))","n, x = map(int, input().split())
    arr = [int(x) for x in input().split()]
    arr.sort()
    ans = float('inf')
    ans = float('inf')
    for i in range(n):
        if arr[i] < x:
            ans = min(ans, arr[i] + arr[i+1])
        else:
            ans = min(ans, arr[i])
    print(ans)
<|/ file filename=gas-tank-refueling-problem.py |>"
